,job_description_id,resume_id,experience,education,language,title_score,description_score,yoe_score,overall_score,cosine_score_matching_skill,label
1511,4990,4515,0.6828306971751195,0,0.0,0.5480553194061103,0.8176060749441287,,0.6828306971751195,0.26713202459313384,0
1512,4990,5184,0.4870466172688687,0,0.0,0.19375928413264096,0.7803339504050965,,0.4870466172688687,0.5632420882608509,0
1513,4990,4334,0.6684575398358119,0,0.0,0.5609502206025893,0.7759648590690346,,0.668457539835812,0.5616714988683008,0
1514,4990,4448,0.5544135249738693,0,0.0,0.4260532842023775,0.6827737657453612,,0.5544135249738693,0.06342411756883308,0
1515,4990,4289,0.6753932797926387,0,0.0,0.5785736158164255,0.772212943768852,,0.6753932797926389,0.4137503124601857,0
1516,4990,4327,0.716937886842323,0,0.0,0.633969341151584,0.7999064325330619,,0.716937886842323,0.4495543590277817,0
1517,4990,4297,0.6061823016931686,0,0.0,0.4363411558059385,0.7760234475803987,,0.6061823016931686,0.33690657043976446,0
1518,4990,4333,0.6567804140003907,0,0.0,0.5571669955736421,0.7563938324271392,,0.6567804140003907,0.5224936791600208,0
1519,4990,4292,0.603118988106448,0,0.0,0.4167830594164118,0.7894549167964842,,0.603118988106448,0.3764838906145809,0
1520,4605,4288,0.5680643070967304,0,0.0,0.5680643070967304,,,0.5680643070967304,0.12197342908754767,0
1521,4605,4385,0.5554068627232722,0,0.0,0.5554068627232722,,,0.5554068627232722,0.16630779723192532,0
1522,4605,4515,0.38892466020999783,0,0.0,0.38892466020999783,,,0.38892466020999783,0.1586963899618107,0
1523,4605,5184,0.21480848063144062,0,0.0,0.21480848063144062,,,0.21480848063144062,0.14825122771352825,0
1524,4605,4334,0.3970067820470752,0,0.0,0.3970067820470752,,,0.3970067820470751,0.23854004479352794,0
1525,4605,4287,0.5414366732703692,0,0.0,0.5414366732703692,,,0.5414366732703692,0.23929423662352528,0
1526,4605,4448,0.3026072174251477,0,0.0,0.3026072174251477,,,0.3026072174251477,0.1115775970278402,0
1527,4605,4329,0.5726600994107813,0,0.0,0.5726600994107813,,,0.5726600994107813,0.19982798905514415,0
1528,4605,4289,0.458467563797052,0,0.0,0.458467563797052,,,0.45846756379705206,0.1800758362068929,0
1529,4605,4595,0.3970067820470752,0,0.0,0.3970067820470752,,,0.3970067820470751,0.18254424974711156,0
1530,5168,4288,0.5316869605743243,0,0.0,0.5316869605743243,,,0.5316869605743243,0.8479185502098884,0
1531,5168,4385,0.49686438715040543,0,0.0,0.49686438715040543,,,0.49686438715040543,0.5689511215862083,0
1532,5168,4515,0.4556714856801895,0,0.0,0.4556714856801895,,,0.4556714856801895,0.42024060295175186,0
1533,5168,5184,0.17311150875365788,0,0.0,0.17311150875365788,,,0.17311150875365788,0.8333333333333334,0
1534,5168,4334,0.4026121270209313,0,0.0,0.4026121270209313,,,0.4026121270209313,0.5071418104809712,0
1535,5168,4993,0.49755818262759927,0,0.0,0.49755818262759927,,,0.49755818262759927,0.5173159715383443,0
1536,5168,4287,0.5213271996969469,0,0.0,0.5213271996969469,,,0.5213271996969469,0.689813977615294,0
1537,5168,4448,0.2999190961979439,0,0.0,0.2999190961979439,,,0.2999190961979439,0.10901548359532791,0
1538,5168,4329,0.5073447431929586,0,0.0,0.5073447431929586,,,0.5073447431929586,0.39964384792523955,0
1539,5168,4289,0.46214900324616726,0,0.0,0.46214900324616726,,,0.46214900324616726,0.403009078173608,0
1540,4516,5184,0.5599876977662296,0,0.0,0.3136197002430427,0.8063556952894165,,0.5599876977662296,0.3549913659530398,0
1541,4516,4334,0.7108626891365587,0,0.0,0.5740008059959274,0.84772457227719,,0.7108626891365587,0.1846771883069061,0
1542,4516,4993,0.706437318465812,0,0.0,0.6109036001834901,0.801971036748134,,0.706437318465812,0.1736422809394867,0
1543,4516,4287,0.6800619927893483,0,0.0,0.5527511010869113,0.8073728844917855,,0.6800619927893483,0.12254258527460649,0
1544,4516,4329,0.7399005583139856,0,0.0,0.6330608283483246,0.8467402882796466,,0.7399005583139856,0.4999999999999999,0
1545,4516,4289,0.6713561728422666,0,0.0,0.5393817964349958,0.8033305492495372,,0.6713561728422666,0.24609243513834175,0
1546,4516,4327,0.7214768070599962,0,0.0,0.6248299043738936,0.8181237097460986,,0.7214768070599962,0.7236067977499788,0
1547,4516,4297,0.5727516689509835,0,0.0,0.3584780988321778,0.7870252390697892,,0.5727516689509835,0.4999999999999999,0
1548,4516,4333,0.6645863600374613,0,0.0,0.5267848273171326,0.8023878927577899,,0.6645863600374613,0.21839324418755962,0
1549,4516,4292,0.7124139678025874,0,0.0,0.5500941975883841,0.8747337380167907,,0.7124139678025875,0.16284863233573926,0
1550,5168,4288,0.5316869605743243,0,0.0,0.5316869605743243,,,0.5316869605743243,0.8479185502098884,0
1551,5168,4385,0.49686438715040543,0,0.0,0.49686438715040543,,,0.49686438715040543,0.5689511215862083,0
1552,5168,4515,0.4556714856801895,0,0.0,0.4556714856801895,,,0.4556714856801895,0.42024060295175186,0
1553,5168,5184,0.17311150875365788,0,0.0,0.17311150875365788,,,0.17311150875365788,0.8333333333333334,0
1554,5168,4334,0.4026121270209313,0,0.0,0.4026121270209313,,,0.4026121270209313,0.5071418104809712,0
1555,5168,4993,0.49755818262759927,0,0.0,0.49755818262759927,,,0.49755818262759927,0.5173159715383443,0
1556,5168,4287,0.5213271996969469,0,0.0,0.5213271996969469,,,0.5213271996969469,0.689813977615294,0
1557,5168,4448,0.2999190961979439,0,0.0,0.2999190961979439,,,0.2999190961979439,0.10901548359532791,0
1558,5168,4329,0.5073447431929586,0,0.0,0.5073447431929586,,,0.5073447431929586,0.39964384792523955,0
1559,5168,4289,0.46214900324616726,0,0.0,0.46214900324616726,,,0.46214900324616726,0.403009078173608,0
1560,4453,5184,0.3040469051641706,0,0.0,0.3040469051641706,,,0.3040469051641706,0.2619742596609802,0
1561,4453,4334,0.6099264280916135,0,0.0,0.6099264280916135,,,0.6099264280916135,0.19209459874492124,0
1562,4453,4993,0.6190831141258728,0,0.0,0.6190831141258728,,,0.6190831141258728,0.3986072970906339,0
1563,4453,4287,0.5228638474580708,0,0.0,0.5228638474580708,,,0.5228638474580708,0.32830443124018044,0
1564,4453,4448,0.3552270150456998,0,0.0,0.3552270150456998,,,0.3552270150456998,0.06465429229510485,0
1565,4453,4289,0.5673066657650025,0,0.0,0.5673066657650025,,,0.5673066657650025,0.2773927714851933,0
1566,4453,4327,0.6521053531832005,0,0.0,0.6521053531832005,,,0.6521053531832005,0.2315932155153872,0
1567,4453,4297,0.40008511807543373,0,0.0,0.40008511807543373,,,0.40008511807543373,0.3117594823874863,0
1568,4453,4333,0.5245293282740944,0,0.0,0.5245293282740944,,,0.5245293282740944,0.3152042981698264,0
1569,4453,4292,0.5197496465364084,0,0.0,0.5197496465364084,,,0.5197496465364084,0.21064075390243697,0
1570,4701,4385,0.5879974496958844,0,0.0,0.4464642962993534,0.7295306030924155,,0.5879974496958844,,0
1571,4701,5184,0.5030027642702648,0,0.0,0.28863418736277596,0.7173713411777536,,0.5030027642702648,,0
1572,4701,4334,0.5846058795513218,0,0.0,0.44450832600826873,0.724703433094375,,0.5846058795513218,,0
1573,4701,4287,0.5976069753876119,0,0.0,0.42465804845851274,0.7705559023167111,,0.5976069753876119,,0
1574,4701,4448,0.525525611916751,0,0.0,0.3645596871406696,0.6864915366928324,,0.525525611916751,,0
1575,4701,4329,0.5997114641610077,0,0.0,0.5088099168479709,0.6906130114740446,,0.5997114641610077,,0
1576,4701,4289,0.5472147490658196,0,0.0,0.3982938012952166,0.6961356968364225,,0.5472147490658196,,0
1577,4701,4595,0.5737013539454252,0,0.0,0.44450832600826873,0.7028943818825818,,0.5737013539454252,,0
1578,4701,4327,0.5985683609735039,0,0.0,0.49833825191630504,0.6987984700307027,,0.5985683609735039,,0
1579,4701,4297,0.5690381043395417,0,0.0,0.37701308498676106,0.7610631236923223,,0.5690381043395417,,0
1580,4965,4385,0.25929025813150103,0,0.0,0.25929025813150103,,,0.25929025813150103,0.0566771084528622,0
1581,4965,4515,0.29067515408448286,0,0.0,0.29067515408448286,,,0.29067515408448286,0.02156174139379527,0
1582,4965,5184,0.22154466999916195,0,0.0,0.22154466999916195,,,0.22154466999916198,0.03852431668542381,0
1583,4965,4993,0.3575935741241368,0,0.0,0.3575935741241368,,,0.3575935741241368,0.029247769028706173,0
1584,4965,4287,0.30727929658913494,0,0.0,0.30727929658913494,,,0.30727929658913494,0.09064386063701323,0
1585,4965,4329,0.3133265468561604,0,0.0,0.3133265468561604,,,0.3133265468561604,0.13904543360973692,0
1586,4965,4289,0.2076454801740978,0,0.0,0.2076454801740978,,,0.2076454801740978,0.13904543360973692,0
1587,4965,4327,0.31905992252294463,0,0.0,0.31905992252294463,,,0.31905992252294463,0.5,0
1588,4965,4297,0.2895380447534382,0,0.0,0.2895380447534382,,,0.2895380447534382,0.0566771084528622,0
1589,4965,4336,0.2368425093384317,0,0.0,0.2368425093384317,,,0.23684250933843173,0.08016096450445129,0
1590,4729,4385,0.5488859487455049,0,0.0,0.5488859487455049,,,0.5488859487455049,0.29014134144710657,0
1591,4729,4515,0.4886840966261778,0,0.0,0.4886840966261778,,,0.4886840966261778,0.18959310075804603,0
1592,4729,5184,0.12617060442334696,0,0.0,0.12617060442334696,,,0.12617060442334696,0.4454833770623381,0
1593,4729,4334,0.47785844808321165,0,0.0,0.47785844808321165,,,0.4778584480832116,0.4205065949671182,0
1594,4729,4993,0.6168109956482646,0,0.0,0.6168109956482646,,,0.6168109956482646,0.2762684149795045,0
1595,4729,4448,0.34165948559467313,0,0.0,0.34165948559467313,,,0.34165948559467313,0.062173020777479486,0
1596,4729,4329,0.5666968655579447,0,0.0,0.5666968655579447,,,0.5666968655579447,0.33015718799319954,0
1597,4729,4289,0.527963844308315,0,0.0,0.527963844308315,,,0.527963844308315,0.26785968280973177,0
1598,4729,4595,0.47785844808321165,0,0.0,0.47785844808321165,,,0.4778584480832116,0.30953762169067256,0
1599,4729,4327,0.5318182278647822,0,0.0,0.5318182278647822,,,0.5318182278647822,0.3411152548775272,0
1600,4507,5184,0.5372105655892035,0,0.0,0.2819944189002201,0.7924267122781871,,0.5372105655892035,0.22001922978821337,0
1601,4507,4448,0.5201618573308586,0,0.0,0.34689492640601455,0.6934287882557026,,0.5201618573308586,0.0913841287624402,0
1602,4507,4297,0.5843559556144681,0,0.0,0.35135244075004135,0.8173594704788948,,0.5843559556144681,0.3359374992712727,0
1603,4507,4382,0.2431332743188718,0,0.0,0.4862665486377436,0.0,,0.2431332743188718,0.23092225056288604,0
1604,4507,4520,0.48149020584582486,0,0.0,0.2633704628254341,0.6996099488662156,,0.48149020584582486,0.1308811541480576,0
1605,4507,4291,0.62997059624052,0,0.0,0.3740380967992749,0.8859030956817652,,0.62997059624052,0.08375627064309557,0
1606,4507,4772,0.5539751909922651,0,0.0,0.40962787534300205,0.6983225066415282,,0.5539751909922651,0.13064016312650484,0
1607,4507,4337,0.5099113808470237,0,0.0,0.32790744070011274,0.6919153209939346,,0.5099113808470237,0.3709250161632766,0
1608,4507,4882,0.5101713767304792,0,0.0,0.28028887466040975,0.7400538788005486,,0.5101713767304792,0.26269792514433826,0
1609,4507,4347,0.5688248017053797,0,0.0,0.31770670459530653,0.8199428988154529,,0.5688248017053797,0.4097412547655663,0
1610,4925,4288,0.6294871373754161,0,0.0,0.5867851429896135,0.6721891317612185,,0.6294871373754161,0.07688375398475272,0
1611,4925,4385,0.6377876563325139,0,0.0,0.5370765565043731,0.7384987561606546,,0.6377876563325139,0.07321511762951005,0
1612,4925,4515,0.5475517308374214,0,0.0,0.36672271448591465,0.7283807471889281,,0.5475517308374214,0.06351966302789186,0
1613,4925,5184,0.4159854265994506,0,0.0,0.1595725637356367,0.6723982894632645,,0.41598542659945065,0.07981768594659462,0
1614,4925,4334,0.5688884410964794,0,0.0,0.39384739360225796,0.7439294885907008,,0.5688884410964794,0.11230612716002483,0
1615,4925,4993,0.5567349266493975,0,0.0,0.4440418796700373,0.6694279736287578,,0.5567349266493975,0.061595650347834985,0
1616,4925,4287,0.570374014678141,0,0.0,0.3625923930872454,0.7781556362690365,,0.570374014678141,0.08133939824254507,0
1617,4925,4448,0.6707706988728181,0,0.0,0.5699409465438223,0.7716004512018141,,0.670770698872818,0.30451541439145247,0
1618,4925,4329,0.6163915964654666,0,0.0,0.5025063301121022,0.730276862818831,,0.6163915964654666,0.058922688733826584,0
1619,4925,4289,0.5087526601808781,0,0.0,0.3653348599556833,0.6521704604060728,,0.5087526601808781,0.061595650347834985,0
1620,4493,4288,0.3075200873985762,0,0.0,0.3075200873985762,,,0.3075200873985762,0.05691695525773068,0
1621,4493,4334,0.2026139349909598,0,0.0,0.2026139349909598,,,0.2026139349909598,0.12191367330760443,0
1622,4493,4993,0.2694469517940959,0,0.0,0.2694469517940959,,,0.2694469517940959,0.057195159885200964,0
1623,4493,4287,0.21338927665589058,0,0.0,0.21338927665589058,,,0.21338927665589058,0.10391341852854215,0
1624,4493,4448,0.4619242954465158,0,0.0,0.4619242954465158,,,0.46192429544651575,0.5872230127244649,0
1625,4493,4329,0.23137315917200155,0,0.0,0.23137315917200155,,,0.23137315917200155,0.11366210155997708,0
1626,4493,4595,0.2026139349909598,0,0.0,0.2026139349909598,,,0.2026139349909598,0.13852879938034557,0
1627,4493,4380,0.2522062639922566,0,0.0,0.2522062639922566,,,0.2522062639922566,0.1277439999672646,0
1628,4493,5248,0.27771506458366535,0,0.0,0.27771506458366535,,,0.27771506458366535,0.1889253515952735,0
1629,4493,4520,0.3414032492682516,0,0.0,0.3414032492682516,,,0.34140324926825166,0.4604315953573985,0
1630,4646,4515,0.5983616326918184,0,0.0,0.5983616326918184,,,0.5983616326918184,0.10052491781865194,0
1631,4646,5184,0.3026910508499574,0,0.0,0.3026910508499574,,,0.3026910508499574,0.07043858454367777,0
1632,4646,4334,0.5120448217718675,0,0.0,0.5120448217718675,,,0.5120448217718675,0.10059520483128484,0
1633,4646,4993,0.5412969124429089,0,0.0,0.5412969124429089,,,0.5412969124429089,0.225717224993682,0
1634,4646,4287,0.42373053888142637,0,0.0,0.42373053888142637,,,0.42373053888142637,0.22357022603955157,0
1635,4646,4448,0.3676318564531797,0,0.0,0.3676318564531797,,,0.3676318564531797,0.03295557514910769,0
1636,4646,4329,0.6490357600430929,0,0.0,0.6490357600430929,,,0.6490357600430929,0.32405218861299534,0
1637,4646,4289,0.5132150011494877,0,0.0,0.5132150011494877,,,0.5132150011494877,0.27043858454367775,0
1638,4646,4327,0.588645438304375,0,0.0,0.588645438304375,,,0.588645438304375,0.0737077840023841,0
1639,4646,4297,0.38997977893025104,0,0.0,0.38997977893025104,,,0.38997977893025104,0.1790587354880225,0
1640,4915,4288,0.5679345321696796,0,0.0,0.4563541248945496,0.6795149394448097,,0.5679345321696796,0.1440897420003002,0
1641,4915,4385,0.6112640980775635,0,0.0,0.5131365512940363,0.7093916448610907,,0.6112640980775635,0.13718089068436348,0
1642,4915,4515,0.537739804234604,0,0.0,0.38875254375287516,0.6867270647163329,,0.537739804234604,0.0502842231927111,0
1643,4915,5184,0.37433500085261107,0,0.0,0.12267078209358259,0.6259992196116395,,0.374335000852611,0.06509030074015955,0
1644,4915,4334,0.5306682409594301,0,0.0,0.3336803622544752,0.727656119664385,,0.5306682409594301,0.1692452740981211,0
1645,4915,4993,0.5358056774097116,0,0.0,0.3881840795441965,0.6834272752752268,,0.5358056774097116,0.12973586320451,0
1646,4915,4287,0.4671217484576195,0,0.0,0.2597898252156876,0.6744536716995514,,0.4671217484576195,0.1039508135445586,0
1647,4915,4448,0.49777626026715366,0,0.0,0.2894343421623141,0.7061181783719932,,0.49777626026715366,0.13721970949610532,0
1648,4915,4329,0.5634618974134622,0,0.0,0.3794292395319443,0.74749455529498,,0.5634618974134622,0.16859615498993025,0
1649,4915,4289,0.46224089228336984,0,0.0,0.284614326806354,0.6398674577603857,,0.46224089228336984,0.22506350260478783,0
1650,5287,4385,0.5035671419028007,0,0.0,0.5035671419028007,,,0.5035671419028007,0.29468869309537676,0
1651,5287,4515,0.5545253697986819,0,0.0,0.5545253697986819,,,0.5545253697986819,0.20744196634322506,0
1652,5287,5184,0.18404859126438664,0,0.0,0.18404859126438664,,,0.18404859126438664,0.3457874685352267,0
1653,5287,4448,0.3478579331984451,0,0.0,0.3478579331984451,,,0.3478579331984451,0.06334344468245438,0
1654,5287,4329,0.6313293605561502,0,0.0,0.6313293605561502,,,0.6313293605561502,0.3609676343177547,0
1655,5287,4289,0.5402430346062667,0,0.0,0.5402430346062667,,,0.5402430346062667,0.23692492674908938,0
1656,5287,4327,0.5763070872704146,0,0.0,0.5763070872704146,,,0.5763070872704146,0.28513605642445317,0
1657,5287,4297,0.40269414439480505,0,0.0,0.40269414439480505,,,0.40269414439480505,0.274915634111142,0
1658,5287,4333,0.5791286493479566,0,0.0,0.5791286493479566,,,0.5791286493479566,0.24172733413939312,0
1659,5287,4292,0.4282867533204964,0,0.0,0.4282867533204964,,,0.4282867533204964,0.2562148928587596,0
1660,5171,5184,0.17449835755537335,0,0.0,0.17449835755537335,,,0.17449835755537335,0.43259401612773685,0
1661,5171,4448,0.3481019396624204,0,0.0,0.3481019396624204,,,0.34810193966242037,0.08508973743278425,0
1662,5171,4595,0.582319961030777,0,0.0,0.582319961030777,,,0.582319961030777,0.5120613393249517,0
1663,5171,4297,0.37890897543852675,0,0.0,0.37890897543852675,,,0.3789089754385267,0.3813546074805998,0
1664,5171,4382,0.5403206672440284,0,0.0,0.5403206672440284,,,0.5403206672440284,0.5065035146118406,0
1665,5171,4520,0.2642623772128203,0,0.0,0.2642623772128203,,,0.2642623772128203,0.21625544631153232,0
1666,5171,4291,0.442289016536203,0,0.0,0.442289016536203,,,0.442289016536203,0.08712833357878087,0
1667,5171,4772,0.3836510193203037,0,0.0,0.3836510193203037,,,0.3836510193203037,0.2170636951304547,0
1668,5171,4386,0.4471659875034474,0,0.0,0.4471659875034474,,,0.4471659875034473,0.316811160106771,0
1669,5171,4337,0.3209023422849195,0,0.0,0.3209023422849195,,,0.3209023422849195,0.41168061469825606,0
1670,4381,4385,0.6795289881162021,0,0.0,0.5488987160530252,0.8101592601793789,,0.6795289881162021,0.2712216893163155,0
1671,4381,4515,0.6551020107726009,0,0.0,0.4545199447132926,0.8556840768319093,,0.6551020107726009,0.20775209247541546,0
1672,4381,5184,0.4948945242878292,0,0.0,0.16997447456463183,0.8198145740110265,,0.49489452428782926,0.425638163604808,0
1673,4381,4334,0.6678371967197567,0,0.0,0.5040137176865678,0.8316606757529456,,0.6678371967197568,0.4372322726143243,0
1674,4381,4993,0.709580462799928,0,0.0,0.6010283333124485,0.8181325922874074,,0.709580462799928,0.385276029426764,0
1675,4381,4287,0.7203150301747505,0,0.0,0.6466751731124714,0.7939548872370296,,0.7203150301747505,0.29246824110541114,0
1676,4381,4448,0.5288893961598717,0,0.0,0.3607067318720971,0.6970720604476462,,0.5288893961598717,0.04840741409127558,0
1677,4381,4329,0.7046661810558232,0,0.0,0.5778616854890471,0.8314706766225994,,0.7046661810558232,0.33712226234803105,0
1678,4381,4289,0.724686281107218,0,0.0,0.6104660481674951,0.8389065140469409,,0.724686281107218,0.2799242108304257,0
1679,4381,4327,0.6847580044702386,0,0.0,0.5390762272513228,0.8304397816891546,,0.6847580044702385,0.3022540230922082,0
1680,5235,4288,0.627651791757773,0,0.0,0.627651791757773,,,0.627651791757773,0.3645362360520995,0
1681,5235,4515,0.5734271195290656,0,0.0,0.5734271195290656,,,0.5734271195290656,0.1933564709629258,0
1682,5235,5184,0.17566925936346317,0,0.0,0.17566925936346317,,,0.17566925936346314,0.4523728051183363,0
1683,5235,4334,0.5479452311909426,0,0.0,0.5479452311909426,,,0.5479452311909426,0.29790713394070434,0
1684,5235,4993,0.5773086314642598,0,0.0,0.5773086314642598,,,0.5773086314642598,0.33367787873324106,0
1685,5235,4287,0.4803726197200654,0,0.0,0.4803726197200654,,,0.48037261972006534,0.2141821752157662,0
1686,5235,4448,0.30473769386570065,0,0.0,0.30473769386570065,,,0.30473769386570065,0.060161914347162185,0
1687,5235,4329,0.5913234499079696,0,0.0,0.5913234499079696,,,0.5913234499079696,0.27399395364084334,0
1688,5235,4289,0.5355432051618614,0,0.0,0.5355432051618614,,,0.5355432051618614,0.32878318121362904,0
1689,5235,4327,0.616938856481343,0,0.0,0.616938856481343,,,0.616938856481343,0.3583838214339913,0
1690,4503,5184,0.26664914794962924,0,0.0,0.26664914794962924,,,0.26664914794962924,0.5447355157089105,0
1691,4503,4287,0.5870570891342336,0,0.0,0.5870570891342336,,,0.5870570891342336,0.36796929568807474,0
1692,4503,4448,0.32574408492758955,0,0.0,0.32574408492758955,,,0.32574408492758955,0.06754332916294543,0
1693,4503,4329,0.6451945394177065,0,0.0,0.6451945394177065,,,0.6451945394177065,0.5362025111980802,0
1694,4503,4327,0.7005012785575284,0,0.0,0.7005012785575284,,,0.7005012785575285,0.4102907631769392,0
1695,4503,4297,0.3493651507024474,0,0.0,0.3493651507024474,,,0.3493651507024474,0.37490960526707867,0
1696,4503,4292,0.48445062569178815,0,0.0,0.48445062569178815,,,0.48445062569178815,0.3830718600949537,0
1697,4503,4336,0.5666089403759701,0,0.0,0.5666089403759701,,,0.5666089403759701,0.37091883855396696,0
1698,4503,4291,0.35708115382371086,0,0.0,0.35708115382371086,,,0.35708115382371086,0.07339536724448813,0
1699,4503,4447,0.338740062205458,0,0.0,0.338740062205458,,,0.338740062205458,0.5615001483604535,0
1700,4672,4288,0.6354639002991644,0,0.0,0.6354639002991644,,,0.6354639002991644,0.2197489622949125,0
1701,4672,4385,0.5440607518905227,0,0.0,0.5440607518905227,,,0.5440607518905227,0.19578299993382395,0
1702,4672,4515,0.4196244527685591,0,0.0,0.4196244527685591,,,0.4196244527685591,0.2161638877288465,0
1703,4672,5184,0.16665002198636614,0,0.0,0.16665002198636614,,,0.16665002198636614,0.15249468137096847,0
1704,4672,4334,0.38041474308132045,0,0.0,0.38041474308132045,,,0.38041474308132045,0.26932597889420085,0
1705,4672,4993,0.47791219148186226,0,0.0,0.47791219148186226,,,0.47791219148186226,0.23793275179136403,0
1706,4672,4287,0.5998926186915414,0,0.0,0.5998926186915414,,,0.5998926186915414,0.24084346673241086,0
1707,4672,4448,0.38679405552700286,0,0.0,0.38679405552700286,,,0.38679405552700286,0.05184365077434411,0
1708,4672,4329,0.5776688485184739,0,0.0,0.5776688485184739,,,0.5776688485184739,0.2946528284607337,0
1709,4672,4289,0.41393476680976743,0,0.0,0.41393476680976743,,,0.41393476680976743,0.29760180667339653,0
1710,4422,4288,0.5421083313163904,0,0.0,0.5421083313163904,,,0.5421083313163904,0.48554186796630394,0
1711,4422,4385,0.39015861889229164,0,0.0,0.39015861889229164,,,0.39015861889229164,0.36910162399120305,0
1712,4422,4515,0.46169639760438713,0,0.0,0.46169639760438713,,,0.46169639760438713,0.27371604154644563,0
1713,4422,5184,0.16490879661600583,0,0.0,0.16490879661600583,,,0.16490879661600583,0.6925871930453247,0
1714,4422,4993,0.540511933514305,0,0.0,0.540511933514305,,,0.540511933514305,0.5736498686557017,0
1715,4422,4448,0.2859671741374908,0,0.0,0.2859671741374908,,,0.2859671741374908,0.20070310439240593,0
1716,4422,4329,0.45080719237706585,0,0.0,0.45080719237706585,,,0.45080719237706585,0.3374357032088631,0
1717,4422,4289,0.4718567758753055,0,0.0,0.4718567758753055,,,0.47185677587530545,0.3668923196307789,0
1718,4422,4327,0.42154737198131503,0,0.0,0.42154737198131503,,,0.42154737198131503,0.35350344478478,0
1719,4422,4297,0.35867737136439376,0,0.0,0.35867737136439376,,,0.35867737136439376,0.2105488886124031,0
1720,4684,4288,0.5813008738047273,0,0.0,0.49101309899451745,0.6715886486149371,,0.5813008738047273,0.041590704290349056,0
1721,4684,4385,0.5716700258950905,0,0.0,0.48340960546046824,0.6599304463297128,,0.5716700258950905,0.023210293466966663,0
1722,4684,4515,0.5210513914178925,0,0.0,0.3352568384533226,0.7068459443824623,,0.5210513914178925,0.022716451022188104,0
1723,4684,5184,0.4316621260305016,0,0.0,0.22099915369989698,0.6423250983611062,,0.4316621260305016,0.010592542826647521,0
1724,4684,4334,0.49184092741073693,0,0.0,0.3402030563571136,0.6434787984643602,,0.49184092741073693,0.15421284242999117,0
1725,4684,4993,0.522688426843673,0,0.0,0.3795921043157507,0.6657847493715954,,0.522688426843673,0.012038585308576918,0
1726,4684,4287,0.517310800646405,0,0.0,0.34723246677579916,0.6873891345170108,,0.517310800646405,0.05235940353994188,0
1727,4684,4448,0.533924927377086,0,0.0,0.35858107477832063,0.7092687799758512,,0.533924927377086,0.2258423478471491,0
1728,4684,4329,0.5378572828282804,0,0.0,0.4145114172158763,0.6612031484406844,,0.5378572828282804,0.09845590430077203,0
1729,4684,4289,0.4757485301599146,0,0.0,0.2905589930272399,0.6609380672925893,,0.47574853015991464,0.25731527677407656,0
1730,4847,4288,0.5708029395092842,0,0.0,0.5273030254411608,0.6143028535774075,,0.5708029395092842,0.05682521980075577,0
1731,4847,4385,0.5516434169052465,0,0.0,0.44602539694523696,0.6572614368652562,,0.5516434169052465,0.1573685653315189,0
1732,4847,4515,0.5033025283551019,0,0.0,0.3758991687590319,0.630705887951172,,0.5033025283551019,0.04582911792607886,0
1733,4847,4334,0.5339235792821836,0,0.0,0.41700025192888424,0.650846906635483,,0.5339235792821836,0.13476328210719904,0
1734,4847,4993,0.4970339613010446,0,0.0,0.43385188147053666,0.5602160411315525,,0.4970339613010446,0.051534860024844066,0
1735,4847,4287,0.5063774803190136,0,0.0,0.3827017609055405,0.6300531997324869,,0.5063774803190136,0.1561441579203159,0
1736,4847,4329,0.5628652498529061,0,0.0,0.4465782502375125,0.6791522494682996,,0.5628652498529061,0.09834791804970759,0
1737,4847,4289,0.4694765238424124,0,0.0,0.363520987942588,0.5754320597422368,,0.4694765238424124,0.2683712691153222,0
1738,4847,4595,0.4940643553751067,0,0.0,0.41700025192888424,0.5711284588213291,,0.4940643553751067,0.09086424678037214,0
1739,4847,4327,0.5097844682432666,0,0.0,0.4477227156120995,0.5718462208744337,,0.5097844682432666,0.08151418582690433,0
1740,4580,4385,0.5705958407860541,0,0.0,0.5705958407860541,,,0.5705958407860541,0.2322157955642752,0
1741,4580,4515,0.4805607103573613,0,0.0,0.4805607103573613,,,0.4805607103573613,0.22044052977916576,0
1742,4580,5184,0.09442686467501817,0,0.0,0.09442686467501817,,,0.09442686467501817,0.17167162525477472,0
1743,4580,4334,0.4694744434126135,0,0.0,0.4694744434126135,,,0.4694744434126135,0.2916536705830816,0
1744,4580,4993,0.5553232691180939,0,0.0,0.5553232691180939,,,0.5553232691180939,0.23506404032047504,0
1745,4580,4448,0.33140477220057196,0,0.0,0.33140477220057196,,,0.33140477220057196,0.04775008012887622,0
1746,4580,4329,0.6093915763837918,0,0.0,0.6093915763837918,,,0.6093915763837918,0.24470210450250396,0
1747,4580,4289,0.48032700533017103,0,0.0,0.48032700533017103,,,0.4803270053301711,0.28609418767467304,0
1748,4580,4327,0.5805554434275522,0,0.0,0.5805554434275522,,,0.5805554434275522,0.23261548070227792,0
1749,4580,4297,0.37283048709820504,0,0.0,0.37283048709820504,,,0.37283048709820504,0.39301432226974586,0
1750,5049,4515,0.6921635924748197,0,0.0,0.5974603907750543,0.7868667941745852,,0.6921635924748197,0.2969234978856373,0
1751,5049,5184,0.4781831594996027,0,0.0,0.2087423722893765,0.7476239467098289,,0.4781831594996027,0.7074932158989488,0
1752,5049,4334,0.6397079314167615,0,0.0,0.5559812192033317,0.7234346436301914,,0.6397079314167615,0.7084968491177063,0
1753,5049,4287,0.6957873456671135,0,0.0,0.6162211016559707,0.7753535896782565,,0.6957873456671134,0.5609915517303116,0
